,Project_Id,Project,Item_Id,Content,Date,Energy,Time
702,181003063,None,2273102187,Send email to Michael Gruenert with advice for 630A line verification @Low-energy @5-minutes,Thu 27 Jul 2017 20:50:18 +0000,None,None
703,181003063,None,2273083494,Talk to Abel about open order with CMC for TA3.2 lugs @Low-energy @5-minutes,Thu 27 Jul 2017 20:27:20 +0000,None,None
704,181003063,None,2272799403,Ship spot-welded Mechanism parts to MTY @30-minutes @Low-energy,Thu 27 Jul 2017 15:26:01 +0000,None,None
705,181003063,None,2272796671,Attend Laurel Basic Breaker meeting with MTY & LTO colleagues @30-minutes @Low-energy,Thu 27 Jul 2017 15:26:01 +0000,None,None
706,181003063,None,2272796629,Attend ECO#11D22752 D-ECO / P-ECO meeting @30-minutes @Low-energy,Thu 27 Jul 2017 15:26:00 +0000,None,None
707,181003063,None,2272795445,Attend meeting with Jorg to discuss PIT / TC for Letohrad @30-minutes @Low-energy,Thu 27 Jul 2017 15:25:57 +0000,None,None
708,181003063,None,2266576742,Submit Laurel technical updates to Glenda's sheet @30-minutes @Low-energy,Thu 27 Jul 2017 15:25:55 +0000,None,None
709,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Thu 27 Jul 2017 15:22:21 +0000,None,None
710,195593990,None,2255131347,Complete Stage 5: NumPy and Pandas for 2D Data @High-energy @60-minutes,Wed 26 Jul 2017 22:50:05 +0000,None,None
711,181003063,None,2272020365,Attend CTL data review hosted by Andrew (Part I) @Low-energy @60-minutes,Wed 26 Jul 2017 22:49:40 +0000,None,None
712,181003063,None,2272020154,Attend Connectivity HK meeting with Gruenert @30-minutes @Low-energy,Wed 26 Jul 2017 22:49:40 +0000,None,None
713,181003063,None,2272020050,Host weekly Laurel PV meeting @Low-energy @60-minutes,Wed 26 Jul 2017 22:49:37 +0000,None,None
714,181003063,None,2272019884,Provide feedback to Sabine Sender about TA4.x lug kits @30-minutes @Normal-energy,Wed 26 Jul 2017 22:49:37 +0000,None,None
715,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Wed 26 Jul 2017 11:25:07 +0000,None,None
716,180416408,None,2269611592,Transfer iMessages between Macbook Pros @Low-energy @5-minutes,Wed 26 Jul 2017 01:09:19 +0000,None,None
717,180416408,None,2270138173,Enable two-factor authentication on online accounts @30-minutes @Low-energy,Wed 26 Jul 2017 00:45:13 +0000,None,None
718,180416408,None,2269220349,Create necessary accounts for SNES classic purchase @Low-energy @5-minutes,Tue 25 Jul 2017 23:58:32 +0000,None,None
719,180416408,None,2231254942,Spend time researching trip to Japan and Korea @High-energy @60-minutes,Tue 25 Jul 2017 23:32:29 +0000,None,None
720,181003063,None,2269488074,Respond to email from Paul about Diamond D's @Low-energy @5-minutes,Tue 25 Jul 2017 20:17:57 +0000,None,None
721,181003063,None,2270543470,Email Ales Pulkrabek about order for CCC testing @Low-energy @5-minutes,Tue 25 Jul 2017 18:13:54 +0000,None,None
722,181003063,None,2270535591,Discuss consequences of lifter production error with Abel @Low-energy @5-minutes,Tue 25 Jul 2017 18:13:54 +0000,None,None
723,181003063,None,2264620454,Create list of housing changes and estimated design data dates @30-minutes @Low-energy,Tue 25 Jul 2017 18:13:50 +0000,None,None
724,181003063,None,2270484753,Meet with Jorg and Gruenert to discuss prototype build plan @30-minutes @Low-energy,Tue 25 Jul 2017 16:42:39 +0000,None,None
725,181003063,None,2270254588,Host weekly Laurel D-ECO meeting @30-minutes @Low-energy,Tue 25 Jul 2017 13:43:06 +0000,None,None
726,181003063,None,2270254352,Attend weekly Laurel instruction sheet meeting @30-minutes @Low-energy,Tue 25 Jul 2017 13:43:05 +0000,None,None
727,180416408,None,2269730511,Review Tokyo itinerary for upcoming trip @Low-energy @60-minutes,Tue 25 Jul 2017 03:01:08 +0000,None,None
728,181003063,None,2269482352,Give overview of CADIM to Andrew Wynn @Low-energy @60-minutes,Mon 24 Jul 2017 20:53:44 +0000,None,None
729,181003063,None,2266811052,Setup ECO for lifter and pin change @Low-energy @5-minutes,Mon 24 Jul 2017 20:53:21 +0000,None,None
730,181003063,None,2265699709,Ship monthly Laurel customs breaker to Amberg @Low-energy @5-minutes,Mon 24 Jul 2017 20:53:15 +0000,None,None
731,181003063,None,2269244637,Attend weekly Laurel basic breaker meeting @30-minutes @Low-energy,Mon 24 Jul 2017 17:06:04 +0000,None,None
732,181003063,None,2269244480,Perform accounting of required samples for production meeting @30-minutes @Low-energy,Mon 24 Jul 2017 17:06:04 +0000,None,None
733,181003063,None,2266589073,Forward requested changes from Johann to instruction sheet team @30-minutes @Low-energy,Mon 24 Jul 2017 15:17:53 +0000,None,None
734,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Mon 24 Jul 2017 00:43:36 +0000,None,None
735,180416408,None,2262307780,Verify that all contents of photos folder have been backed up to cloud @High-energy @60-minutes,Sun 23 Jul 2017 22:23:55 +0000,None,None
736,195593990,None,2255131283,Complete Stage 5: NumPy and Pandas for 1D Data @High-energy @60-minutes,Sun 23 Jul 2017 22:03:24 +0000,None,None
737,195593990,None,2255131123,Complete Stage 5: Data Analysis Process @High-energy @60-minutes,Sun 23 Jul 2017 22:03:24 +0000,None,None
738,195593990,None,2250049278,Complete Stage 5: Pirate Fleet @High-energy @60-minutes,Sun 23 Jul 2017 22:03:24 +0000,None,None
739,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sat 22 Jul 2017 20:44:57 +0000,None,None
740,180416408,None,2267497994,Get haircut at the Cut Zoo in Decatur @30-minutes @Low-energy,Sat 22 Jul 2017 20:12:19 +0000,None,None
741,190555550,None,2200735265,Do the laundry (and fold clothes if time allows) @Normal-energy @60-minutes,Sat 22 Jul 2017 20:11:53 +0000,None,None
742,180416408,None,2260833038,Respond to message from Hubert Pan @30-minutes @Low-energy,Sat 22 Jul 2017 14:12:24 +0000,None,None
743,180416408,None,2260818425,Respond to email from Larry Hample @30-minutes @Low-energy,Sat 22 Jul 2017 14:03:34 +0000,None,None
744,180416408,None,2265940831,Make phone call to inquire about apt at 589-603 Seminole Ave @Low-energy @5-minutes,Sat 22 Jul 2017 13:33:37 +0000,None,None
745,180416408,None,2259108674,Send invites for final house party at North Highland Steel @Low-energy @60-minutes,Sat 22 Jul 2017 13:30:11 +0000,None,None
746,181003063,None,2266980736,Review medium shield lug kit instructions @Normal-energy @60-minutes,Fri 21 Jul 2017 23:43:22 +0000,None,None
747,181003063,None,77536389,Setup ECO for maglatch screw change @30-minutes @Low-energy,Fri 21 Jul 2017 19:08:11 +0000,None,None
748,181003063,None,2266710045,Provide Eduardo Rodriguez with TMTU sample forecast @Low-energy @5-minutes,Fri 21 Jul 2017 16:59:32 +0000,None,None
749,181003063,None,2266709556,Host weekly Laurel Connectivity PV meeting @30-minutes @Low-energy,Fri 21 Jul 2017 16:59:03 +0000,None,None
750,181003063,None,2264639610,Review quick MLFB Inbox and create necessary P-ECOs @30-minutes @Low-energy,Fri 21 Jul 2017 16:58:12 +0000,None,None
751,180416408,None,2264027793,"Modify subscriptions to Microsoft Office, Crashplan @Low-energy @5-minutes",Thu 20 Jul 2017 23:04:44 +0000,None,None
752,180416408,None,2260838040,Review unsubscribe box and get rid of unwanted subscriptions @30-minutes @Low-energy,Thu 20 Jul 2017 22:49:57 +0000,None,None
753,181003063,None,2265822210,Attend Laurel Basic Breaker production meeting @30-minutes @Low-energy,Thu 20 Jul 2017 20:52:58 +0000,None,None
754,181003063,None,2265810599,Call IT to request support on fixing network problems @30-minutes @Low-energy,Thu 20 Jul 2017 20:40:50 +0000,None,None
755,181003063,None,2265509467,Respond to patent email with MLFBs applicable to Kevin's inventions @Low-energy @5-minutes,Thu 20 Jul 2017 20:32:51 +0000,None,None
756,181003063,None,2158884184,Update Laurel NEA with requested team changes @30-minutes @Normal-energy,Thu 20 Jul 2017 20:24:40 +0000,None,None
757,181003063,None,2264613928,Request access to Letohrad HAWO and CTL data @Low-energy @5-minutes,Thu 20 Jul 2017 15:04:31 +0000,None,None
758,181003063,None,2264148719,Send email to LTO colleagues about contact stock ' @Low-energy @5-minutes,Thu 20 Jul 2017 13:58:13 +0000,None,None
759,181003063,None,2264130102,Send replacement invite for weekly D-ECO meeting (for Lucio) @Low-energy @5-minutes,Thu 20 Jul 2017 13:58:13 +0000,None,None
760,181003063,None,2264115196,Follow-up with Abel / Industrial Rivet on inventory of 5F rockers @Low-energy @5-minutes,Thu 20 Jul 2017 13:58:13 +0000,None,None
761,2157130930,None,2262226848,"Install apps: ToDoist, Google Chrome @Low-energy @5-minutes",Thu 20 Jul 2017 02:48:57 +0000,None,None
762,2157130930,None,2262226067,Prepare Desktop / Documents / Downloads contents for migration @Low-energy @60-minutes,Thu 20 Jul 2017 02:06:02 +0000,None,None
763,2157130930,None,2263254970,"Install Anaconda, Jupiter, Atom, and XCode from laptop @Low-energy @60-minutes",Thu 20 Jul 2017 02:04:13 +0000,None,None
764,181003063,None,2264644237,Review email inbox and create space for future emails and meeting invites @30-minutes @Low-energy,Wed 19 Jul 2017 20:52:49 +0000,None,None
765,181003063,None,2264596863,Make shipment of parts to MTY for Joie Chen @30-minutes @Low-energy,Wed 19 Jul 2017 19:56:47 +0000,None,None
766,181003063,None,2262134053,Make shipment of parts to MTY for Steve Thomas @30-minutes @Low-energy,Wed 19 Jul 2017 19:56:47 +0000,None,None
767,181003063,None,2264520299,Attend weekly Laurel PV meeting with project team @Low-energy @60-minutes,Wed 19 Jul 2017 18:33:10 +0000,None,None
768,181003063,None,2264520709,Attend weekly TMTU progress meeting with project team @Low-energy @60-minutes,Wed 19 Jul 2017 18:33:09 +0000,None,None
769,181003063,None,2264520971,Attend HK for connectivity and front side meeting @30-minutes @Normal-energy,Wed 19 Jul 2017 18:33:09 +0000,None,None
770,181003063,None,2264522114,Host meeting to discuss state of ETU/TMTU housings with Paul and Esteban @30-minutes @Low-energy,Wed 19 Jul 2017 18:33:09 +0000,None,None
771,194942145,None,2264515773,Update data analysis sheet with volunteer hours and notes @High-energy @60-minutes,Wed 19 Jul 2017 18:28:53 +0000,None,None
772,181003063,None,2263532667,Discuss SIVACON test results with Jorg and Mark @30-minutes @Low-energy,Tue 18 Jul 2017 22:47:27 +0000,None,None
773,181003063,None,2262132227,Talk to Mark / Ken about adding 1mm matl to line bus for arc runner screw @Low-energy @5-minutes,Tue 18 Jul 2017 19:54:01 +0000,None,None
774,181003063,None,2261942194,Move contents of ECO#11D22752 (ETU) to status DPI 230 @Low-energy @5-minutes,Tue 18 Jul 2017 19:47:21 +0000,None,None
775,181003063,None,2263040661,Send email to Johann regarding open ClearQuest request @Low-energy @5-minutes,Tue 18 Jul 2017 19:47:03 +0000,None,None
776,181003063,None,2263045648,Follow-up with Jorg on implementation of CT housing with addtl material @30-minutes @Normal-energy,Tue 18 Jul 2017 16:56:29 +0000,None,None
777,181003063,None,2263080951,Finalize CCT order quantities at Egston with Michael and Lucio @30-minutes @Low-energy,Tue 18 Jul 2017 15:27:00 +0000,None,None
778,181003063,None,2263037807,Host weekly Laurel D-ECO meeting with project team @Normal-energy @60-minutes,Tue 18 Jul 2017 14:57:16 +0000,None,None
779,181003063,None,2263036775,Attend instruction sheet update meeting with Sabine Ipsen @30-minutes @Low-energy,Tue 18 Jul 2017 14:57:15 +0000,None,None
780,181003063,None,2262157497,Review taxi tip in expense report per Jorg's request @Low-energy @5-minutes,Mon 17 Jul 2017 20:54:00 +0000,None,None
781,181003063,None,2262122953,Attend meeting to discuss breaker endurance results with team @Low-energy @60-minutes,Mon 17 Jul 2017 20:18:47 +0000,None,None
782,181003063,None,2262122487,Help Jorg fill out slides for Terry Royer's staff meeting @30-minutes @Low-energy,Mon 17 Jul 2017 20:18:27 +0000,None,None
783,181003063,None,2262122060,Meet with Jorg and Andrew to discuss goals for ELDP rotation @Low-energy @60-minutes,Mon 17 Jul 2017 20:18:27 +0000,None,None
784,181003063,None,2261826302,Provide Andrew Wynn with overview of SnG project @Low-energy @60-minutes,Mon 17 Jul 2017 15:56:36 +0000,None,None
785,181003063,None,2261623887,Request network folder and CADIM / NX access for Andrew @Low-energy @5-minutes,Mon 17 Jul 2017 15:56:03 +0000,None,None
786,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Mon 17 Jul 2017 00:13:36 +0000,None,None
787,181003063,None,2259610968,Review mechanism torque calculations with Quentin @30-minutes @Low-energy,Fri 14 Jul 2017 20:57:39 +0000,None,None
788,181003063,None,2259584880,Email Johann about required content for updating MP instructions @Low-energy @5-minutes,Fri 14 Jul 2017 20:20:09 +0000,None,None
789,181003063,None,2259566790,Collect potential ELDP project ideas from team @30-minutes @Low-energy,Fri 14 Jul 2017 19:54:41 +0000,None,None
790,181003063,None,2259521061,Attend Power Lab tour of PDC with Dale @Low-energy @60-minutes,Fri 14 Jul 2017 18:55:59 +0000,None,None
791,181003063,None,2259521645,Attend handle sticking meeting with Shmukler @Low-energy @60-minutes,Fri 14 Jul 2017 18:55:59 +0000,None,None
792,181003063,None,2259521831,Provide feedback to Petra Schneider about connectivity MLFBs @30-minutes @Low-energy,Fri 14 Jul 2017 18:55:59 +0000,None,None
793,181003063,None,2258568650,Host Laurel weekly connectivity PV meeting @30-minutes @Low-energy,Thu 13 Jul 2017 21:12:00 +0000,None,None
794,181003063,None,2258567849,Attend meeting to discuss Laurel blow-off problem @Low-energy @60-minutes,Thu 13 Jul 2017 21:12:00 +0000,None,None
795,181003063,None,2258567593,Give tour of Tucker office to Frank Himmelein @Low-energy @60-minutes,Thu 13 Jul 2017 21:12:00 +0000,None,None
796,181003063,None,2257370397,Clean up desk area and file away emails in Outlook inbox @30-minutes @Low-energy,Wed 12 Jul 2017 20:42:28 +0000,None,None
797,181003063,None,2257285490,Make shipment of 5F fixed contacts to colleagues in LTO @30-minutes @Low-energy,Wed 12 Jul 2017 19:15:51 +0000,None,None
798,181003063,None,2257169498,Submit report for June 2017 production support through EZ-X @Low-energy @60-minutes,Wed 12 Jul 2017 17:11:59 +0000,None,None
799,181003063,None,2254915469,Finalize CCC document for AMB colleagues @30-minutes @Low-energy,Wed 12 Jul 2017 15:27:52 +0000,None,None
800,181003063,None,2256127708,Provide feedback to Mark Blankemeyer regarding Step 1 retainer ECO @30-minutes @Low-energy,Tue 11 Jul 2017 20:21:01 +0000,None,None
801,181003063,None,2256125592,Discuss various Laurel topics with Kevin Warne @30-minutes @Low-energy,Tue 11 Jul 2017 20:21:01 +0000,None,None
802,181003063,None,2256124048,Host meeting to discuss X-ray trial for KN value @30-minutes @Low-energy,Tue 11 Jul 2017 20:21:01 +0000,None,None
803,181003063,None,2256123850,Host weekly Laurel D-ECO meeting with team @Low-energy @60-minutes,Tue 11 Jul 2017 20:21:01 +0000,None,None
804,181003063,None,2256123671,Attend Laurel weekly instruction meeting with Sabine Ipsen @Normal-energy @60-minutes,Tue 11 Jul 2017 20:21:00 +0000,None,None
805,195593990,None,2255130300,Complete Stage 5: Dictionaries @30-minutes @Normal-energy,Tue 11 Jul 2017 02:03:17 +0000,None,None
806,195593990,None,2255130210,Complete Stage 5: Setting up Jupyter Notebook @High-energy @60-minutes,Tue 11 Jul 2017 02:03:17 +0000,None,None
807,195593990,None,2255130180,Complete Stage 5: Setting up Anaconda @High-energy @60-minutes,Tue 11 Jul 2017 02:03:17 +0000,None,None
808,195593990,None,2255130127,Complete Stage 5: Data Analysis Path Intro @30-minutes @Normal-energy,Tue 11 Jul 2017 02:03:17 +0000,None,None
809,181003063,None,2249895831,Submit initial draft of document requested Petra Schneider and Peter Weiss @Low-energy @60-minutes,Mon 10 Jul 2017 20:51:50 +0000,None,None
810,181003063,None,2254792830,Attend meeting to discuss tooling of 3P Medium Shields (w/o drawing) @30-minutes @Low-energy,Mon 10 Jul 2017 18:53:48 +0000,None,None
811,181003063,None,2254792275,Attend Laurel weekly Basic Breaker production meeting @30-minutes @Low-energy,Mon 10 Jul 2017 18:53:48 +0000,None,None
812,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Fri 07 Jul 2017 12:53:20 +0000,None,None
813,181003063,None,2251178472,Attend meeting with Mark Shmukler to discuss blow-off issue @Low-energy @60-minutes,Thu 06 Jul 2017 20:43:26 +0000,None,None
814,181003063,None,2250817845,Review and clear out email inbox (of all mail) @Low-energy @60-minutes,Thu 06 Jul 2017 14:45:53 +0000,None,None
815,181003063,None,2250815165,Attend Laurel Basic Breaker meeting with AMB team @30-minutes @Low-energy,Thu 06 Jul 2017 14:43:37 +0000,None,None
816,181003063,None,2250814580,Attend weekly Laurel TMTU meeting with project team @Low-energy @60-minutes,Thu 06 Jul 2017 14:43:05 +0000,None,None
817,181003063,None,2250813980,Host weekly Laurel PV Meeting with project team @High-energy @60-minutes,Thu 06 Jul 2017 14:42:36 +0000,None,None
818,195593990,None,2250049109,Complete Stage 5: Operators & Expressions @High-energy @60-minutes,Wed 05 Jul 2017 22:34:06 +0000,None,None
819,195593990,None,2250048955,Complete Stage 5: Writing Structs & Properties @High-energy @60-minutes,Wed 05 Jul 2017 22:34:06 +0000,None,None
820,195593990,None,2250048777,Complete Stage 5: Variables @High-energy @60-minutes,Wed 05 Jul 2017 22:34:06 +0000,None,None
821,195593990,None,2250048617,Complete Stage 5: Using Objects @High-energy @60-minutes,Wed 05 Jul 2017 22:34:06 +0000,None,None
822,195593990,None,2250048553,Complete Stage 5: Kickoff @30-minutes @High-energy,Wed 05 Jul 2017 22:34:05 +0000,None,None
823,195593990,None,2250048440,Complete Stage 5: Introduction to iOS @30-minutes @High-energy,Wed 05 Jul 2017 22:34:05 +0000,None,None
824,180416408,None,2235002469,Call Comcast to check when internet subscription must be cancelled @Low-energy @5-minutes,Wed 05 Jul 2017 19:02:54 +0000,None,None
825,180416408,None,2238953149,Verify whether Siemens Roth 401k has been fully vested @Low-energy @5-minutes,Wed 05 Jul 2017 18:47:56 +0000,None,None
826,193316215,None,78798562,Ensure payment to Northside Cherokee Hospital @High-energy @60-minutes,Wed 05 Jul 2017 17:36:09 +0000,None,None
827,195593990,None,2231277552,Complete Stage 4: Reverse Engineer Project Compass @30-minutes @Normal-energy,Sun 02 Jul 2017 00:07:05 +0000,None,None
828,195593990,None,2200309881,Complete Stage 3: Create a Movie Website @High-energy @60-minutes,Sun 02 Jul 2017 00:07:02 +0000,None,None
829,190555550,None,2200735265,Do the laundry (and fold clothes if time allows) @Normal-energy @60-minutes,Sun 02 Jul 2017 00:06:38 +0000,None,None
830,181003063,None,2245565556,"Support construction of endurance samples #6, #7, #8 on line @High-energy @60-minutes",Sun 02 Jul 2017 00:06:01 +0000,None,None
831,181003063,None,2245565551,Discuss launch of spare shield kit with Paul and Lucio @Low-energy @5-minutes,Sun 02 Jul 2017 00:06:01 +0000,None,None
832,181003063,None,2245565545,Review packaging status with Victory for breaker and accessory kits @Low-energy @60-minutes,Sun 02 Jul 2017 00:06:01 +0000,None,None
833,181003063,None,2245565543,"Check PO status for toggle lever shaft, bushing, and headless pin @Low-energy @5-minutes",Sun 02 Jul 2017 00:06:01 +0000,None,None
834,181003063,None,2241504901,Setup pull test for horseshoe clip with Heriberto @30-minutes @Low-energy,Sun 02 Jul 2017 00:06:01 +0000,None,None
835,181003063,None,2245565540,Respond to email from Pavel regarding packaging @30-minutes @Low-energy,Sun 02 Jul 2017 00:06:01 +0000,None,None
836,181003063,None,2245565546,Conduct pull test on toggle lever shaft with horseshoe retainer clips @High-energy @60-minutes,Sun 02 Jul 2017 00:06:01 +0000,None,None
837,181003063,None,2245565547,Follow up on status of TMTU reworks and 1000A calibration @30-minutes @Normal-energy,Sun 02 Jul 2017 00:06:01 +0000,None,None
838,181003063,None,2245565548,Clarify status of Tecnostamp housing activities with Paul and MTY team @30-minutes @Normal-energy,Sun 02 Jul 2017 00:06:01 +0000,None,None
839,181003063,None,2245565553,Discuss ongoing P-ECO status with Esteban and Laura @Low-energy @5-minutes,Sun 02 Jul 2017 00:06:01 +0000,None,None
840,181003063,None,2245565554,Ask Esteban about satatus of 630A production @High-energy @5-minutes,Sun 02 Jul 2017 00:06:01 +0000,None,None
841,181003063,None,2245565558,Address top factors affecting first pass yield during production meeting @High-energy @60-minutes,Sun 02 Jul 2017 00:06:01 +0000,None,None
842,181003063,None,2245565559,Attend weekly Laurel connectivity PV meeting @30-minutes @Low-energy,Sun 02 Jul 2017 00:06:00 +0000,None,None
843,181003063,None,2245565560,Host meeting to discuss SCIAM addition to NEA @30-minutes @Low-energy,Sun 02 Jul 2017 00:06:00 +0000,None,None
844,181003063,None,2245565561,Support activities to identify MTY tooling priorities @30-minutes @High-energy,Sun 02 Jul 2017 00:06:00 +0000,None,None
845,181003063,None,2245565564,Attend weekly Laurel production meeting with team @30-minutes @Low-energy,Sun 02 Jul 2017 00:05:25 +0000,None,None
846,181003063,None,2170235570,Add Brainin and Motor Protector samples to breaker build list @30-minutes @Low-energy,Tue 27 Jun 2017 14:50:58 +0000,None,None
847,180416408,None,2236830269,Email North Highland Steel to provide lease cancellation notice @Low-energy @5-minutes,Tue 27 Jun 2017 14:49:44 +0000,None,None
848,180416408,None,2239416621,Send message to Michael Kamor about housing @Low-energy @5-minutes,Tue 27 Jun 2017 14:49:44 +0000,None,None
849,180416408,None,2239416623,Send message to Isaac Wittenstein about housing @Low-energy @5-minutes,Tue 27 Jun 2017 14:49:44 +0000,None,None
850,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Sun 25 Jun 2017 19:37:27 +0000,None,None
851,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sun 25 Jun 2017 19:37:23 +0000,None,None
852,190555550,None,2200735265,Do the laundry (and fold clothes if time allows) @Normal-energy @60-minutes,Sun 25 Jun 2017 16:41:53 +0000,None,None
853,181003063,None,2237896704,Send standard hardware drawing out for approval @30-minutes @Low-energy,Fri 23 Jun 2017 21:33:41 +0000,None,None
854,181003063,None,2237878759,Respond to email from Sabine about instruction sheets @Low-energy @5-minutes,Fri 23 Jun 2017 20:32:31 +0000,None,None
855,181003063,None,2237878032,Attend risk analysis meeting with Pavel Novotny @Low-energy @60-minutes,Fri 23 Jun 2017 20:32:31 +0000,None,None
856,181003063,None,2237878161,Host P-ECO tracking meeting with MTY colleagues @Low-energy @60-minutes,Fri 23 Jun 2017 20:32:31 +0000,None,None
857,181003063,None,2237878351,"Ship TAS, EBS parts to MTY for John Rojko @Low-energy @5-minutes",Fri 23 Jun 2017 20:32:31 +0000,None,None
858,193316215,None,61070330,Finalize personal injury settlement with State Farm @High-energy @60-minutes,Fri 23 Jun 2017 14:53:57 +0000,None,None
859,181003063,None,2236774250,Host meeting with Sabine regarding medium shield instructions @30-minutes @Low-energy,Fri 23 Jun 2017 02:09:50 +0000,None,None
860,181003063,None,2236774406,Host meeting with LTO regarding 5F copper parts @30-minutes @Low-energy,Fri 23 Jun 2017 02:09:50 +0000,None,None
861,181003063,None,2236774613,Attend Laurel TMTU meeting with MTY colleagues @30-minutes @Low-energy,Fri 23 Jun 2017 02:09:49 +0000,None,None
862,181003063,None,2236775275,Create step files for parts requested by instruction team @High-energy @60-minutes,Fri 23 Jun 2017 02:09:48 +0000,None,None
863,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Thu 22 Jun 2017 12:29:48 +0000,None,None
864,193316215,None,78802298,Get reimbursement from State Farm for PT Solutions visits @High-energy @60-minutes,Wed 21 Jun 2017 18:14:54 +0000,None,None
865,193316215,None,78800899,Ensure payment to Northside Radiology Associates @High-energy @60-minutes,Wed 21 Jun 2017 18:14:49 +0000,None,None
866,193316215,None,78800078,Get reimbursement for payment to Northside Emergency Associates @High-energy @60-minutes,Wed 21 Jun 2017 18:14:18 +0000,None,None
867,181003063,None,2235222951,Attend weekly Laurel PV team meeting @Low-energy @60-minutes,Wed 21 Jun 2017 14:31:43 +0000,None,None
868,181003063,None,2235222411,Host meeting regarding starting quantities for Laurel breaker @30-minutes @Low-energy,Wed 21 Jun 2017 14:31:43 +0000,None,None
869,181003063,None,2235220407,Update assembly drawing for movable path assembly @30-minutes @Normal-energy,Wed 21 Jun 2017 14:30:25 +0000,None,None
870,181003063,None,2235220993,Update assembly drawing for spun CT assembly @30-minutes @Normal-energy,Wed 21 Jun 2017 14:30:25 +0000,None,None
871,181003063,None,2233970662,Host weekly Laurel D-ECO meeting with project team @Normal-energy @60-minutes,Tue 20 Jun 2017 14:19:48 +0000,None,None
872,181003063,None,2233970254,Attend meeting to discuss Laurel instruction sheets @Normal-energy @60-minutes,Tue 20 Jun 2017 14:19:48 +0000,None,None
873,193316215,None,78799627,Ensure payment to Cherokee County Fire & Ambulance @High-energy @60-minutes,Tue 20 Jun 2017 02:12:31 +0000,None,None
874,181003063,None,2233321159,Work on assembly steps for contact system drawings @Normal-energy @60-minutes,Tue 20 Jun 2017 02:11:17 +0000,None,None
875,181003063,None,2233321156,Host meetings to discuss future testing priorities @Normal-energy @60-minutes,Tue 20 Jun 2017 02:11:17 +0000,None,None
876,181003063,None,2233320506,Host meeting to discuss Laurel TMTU NEA @30-minutes @Normal-energy,Tue 20 Jun 2017 02:11:17 +0000,None,None
877,193316215,None,2214214146,Write demand letter to State Farm for settlement @High-energy @60-minutes,Sun 18 Jun 2017 15:52:42 +0000,None,None
878,195593990,None,2231277309,Complete Stage 4: Data Analysis Programming @30-minutes @Normal-energy,Sun 18 Jun 2017 15:17:10 +0000,None,None
879,195593990,None,2231277262,Complete Stage 4: Mobile Programming @30-minutes @Normal-energy,Sun 18 Jun 2017 15:17:10 +0000,None,None
880,195593990,None,2231277174,Complete Stage 4: Back-End Programming @30-minutes @Normal-energy,Sun 18 Jun 2017 15:17:10 +0000,None,None
881,195593990,None,2231277159,Complete Stage 4: Front-End Programming @30-minutes @Normal-energy,Sun 18 Jun 2017 15:17:10 +0000,None,None
882,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Sun 18 Jun 2017 13:44:38 +0000,None,None
883,195593990,None,2231277029,Complete Stage 4: Discover Your Path @30-minutes @Normal-energy,Sun 18 Jun 2017 02:31:05 +0000,None,None
884,190555550,None,2200735265,Do the laundry (and fold clothes if time allows) @Normal-energy @60-minutes,Sun 18 Jun 2017 00:21:30 +0000,None,None
885,180416408,None,2229000761,Provide proof of rental insurance to North Highland Steel @Low-energy @5-minutes,Sun 18 Jun 2017 00:21:20 +0000,None,None
886,190555550,None,87202330,Conduct GTD weekly review according to template @Normal-energy @60-minutes,Sat 17 Jun 2017 15:00:03 +0000,None,None
887,181003063,None,2229035437,Create ECO#11D23825 for Laurel standard hardware drawing @30-minutes @Low-energy,Fri 16 Jun 2017 17:58:55 +0000,None,None
888,181003063,None,2180958273,Review latest version of laser database and submit ClearQuest tickets @30-minutes @Normal-energy,Fri 16 Jun 2017 17:15:53 +0000,None,None
889,190555550,None,84028045,"Do some form of physical activity (run, lift, stretch, sports, etc) @Normal-energy @60-minutes",Fri 16 Jun 2017 12:27:16 +0000,None,None
890,181003063,None,2229426216,Host weekly Laurel Connectivity PV meeting with MTY team @Low-energy @60-minutes,Thu 15 Jun 2017 20:32:42 +0000,None,None
891,181003063,None,2229217831,Develop plan for future calibrations in MTY @Low-energy @5-minutes,Thu 15 Jun 2017 20:30:11 +0000,None,None
892,187244722,None,2223225245,Prepare for session with Patty next week @30-minutes @Low-energy,Thu 15 Jun 2017 16:36:43 +0000,None,None
893,180416408,None,2223225176,Send out email invitation for Book Club meeting @Low-energy @5-minutes,Thu 15 Jun 2017 15:06:56 +0000,None,None
